"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"uniprot"	"alias"
"FBgn0030224"	398.41225373166	0.584310549054467	0.183666292767124	3.18137062740919	0.00146579974434526	0.00276246874895838	"CG12637"	"Q9W2S6"	"Dmel\CG12637"
"FBgn0030228"	741.98352015085	4.2144241006235	0.134206283786106	31.4025840052343	1.8655313777432e-216	6.23038387235235e-214	"BTBD9"	"Q9W2S3"	"CG1826"
"FBgn0030230"	13.6680151661653	1.6389318964442	0.506055603546378	3.23863995371015	0.00120101080807438	0.00229306877768496	"Rph"	"Q6AWM2"	"CG11556"
"FBgn0030240"	207.842024335728	3.53335274975201	0.166839057792889	21.1782108847573	1.51684811070642e-99	7.20985744306186e-98	"CG2202"	"Q9VZ63"	"Dmel\CG2202"
"FBgn0030241"	603.735215114933	1.28572867219133	0.0923739932569022	13.9187300111145	4.87489195267342e-44	6.51920482311679e-43	"feo"	"Q9VZ62"	"CG11207"
"FBgn0030242"	531.501650476134	2.68388308175549	0.332197613575953	8.07917628565941	6.52057090904085e-16	3.21494038098825e-15	"sofe"	"Q9VZ61"	"CG1655"
"FBgn0030243"	84.4159575420397	1.65506928189545	0.338789157228295	4.88524867630333	1.03298393861311e-06	2.7254883918792e-06	"CG2186"	"Q9VZ60"	"Dmel\CG2186"
"FBgn0030246"	285.330983473046	2.37656890121866	0.174856527905984	13.5915366139289	4.49542208161546e-42	5.59876365434562e-41	"CG1582"	"Q9VZ55"	"Dmel\CG1582"
"FBgn0030247"	1173.0098914229	2.44570977994334	0.374661451703762	6.52778600206011	6.6748970038699e-11	2.42031765360323e-10	"CG15208"	"Q9VZ54"	"Dmel\CG15208"
"FBgn0030261"	8.35741956850437	2.17811529750133	0.628417409270347	3.46603271228647	0.000528199010496838	0.00105531700916489	"CG15203"	"Q9VZ37"	"144845_at"
"FBgn0030268"	1414.89804554381	2.63853988060824	0.242627610493463	10.8748541653685	1.51898504101069e-27	1.19512951986774e-26	"Klp10A"	"A4V4A1"	"CG1453"
"FBgn0030274"	254.046400345467	2.96403758684049	0.209324813669662	14.159991521684	1.62013698638603e-45	2.23734042374594e-44	"Lint-1"	"C6SV09"	"CG1908"
"FBgn0030286"	52.3737544258387	3.09466613300289	0.309564668717857	9.99683247387455	1.57349643808212e-23	1.07883540225285e-22	"CG1657"	"Q9VZ08"	"Dmel\CG1657"
"FBgn0030289"	219.514986157456	1.68713506939109	0.155355840703107	10.8598110103584	1.79119517341556e-27	1.40581681792312e-26	"GCS1"	"Q9VZ04"	"CG1597"
"FBgn0030290"	316.026736960533	2.35839209154309	0.217265718143387	10.8548744445115	1.89066448832969e-27	1.4829680482937e-26	"CG11756"	"Q9VZ03"	"BcDNA:AT06648"
"FBgn0030296"	305.273801227476	2.59261720198055	0.278229117893964	9.31828135604635	1.18239971350339e-20	7.30566444209908e-20	"CG15196"	"M9NDU3"	"Dmel\CG15196"
"FBgn0030307"	190.825953551891	1.61999149390427	0.185034835977536	8.75506217705373	2.03990996322751e-18	1.1399602528983e-17	"CG33235"	"Q7KV35"	"CG15192"
"FBgn0030314"	97.9717770475033	1.55277482692768	0.155719120556716	9.97163881594184	2.02853666190416e-23	1.38483909500945e-22	"CG11696"	"Q9VYX2"	"Dmel\CG11696"
"FBgn0030320"	567.666443796878	1.27187393949696	0.166552279795332	7.63648471855146	2.23232738624521e-14	1.01688682192527e-13	"CG2247"	"Q9VYW5"	"Dmel\CG2247"
"FBgn0030327"	57.2561328499606	3.16708261137938	0.249151502150427	12.7114730757964	5.10633721627384e-37	5.51527877546649e-36	"FucT6"	"Q9VYV5"	"6-FucT"
"FBgn0030329"	659.309729648662	0.570221081503236	0.153687235641142	3.71026962079464	0.000207038629873634	0.00043387173905652	"prtp"	"Q9VYV3"	"CG1837"
"FBgn0030342"	280.621826161918	4.18982258658433	0.18484985789896	22.6660849740793	9.68325770796555e-114	6.40053247769744e-112	"CG10347"	"Q9VYT5"	"Dmel\CG10347"
"FBgn0030343"	823.855548664865	3.46477438265252	0.133749191315953	25.9050118252136	5.84778217647689e-148	6.23648769761918e-146	"ATP7"	"Q9VYT4"	"CG1886"
"FBgn0030344"	325.801479305413	1.56999190451523	0.217452607450145	7.2199267827827	5.20155724397767e-13	2.16791339846701e-12	"CG2025"	"Q9VYT3"	"Dmel\CG2025"
"FBgn0030354"	485.475652084589	1.97667887528855	0.242468240837907	8.15232076769173	3.57005835136931e-16	1.78095953369606e-15	"Upf1"	"Q9VYS3"	"CG1559"
"FBgn0030359"	724.262383550131	3.35833047001282	0.365542917256185	9.18723988751008	4.03050212985241e-20	2.43460745025973e-19	"CG18130"	"Q9VYR5"	"Dmel\CG18130"
"FBgn0030366"	1797.40024979837	1.17939577843628	0.349803965742163	3.37159064487451	0.000747354406155291	0.00146865339611771	"Usp7"	"X2JEX7"	"CG1490"
"FBgn0030370"	219.224049348467	3.20750745082174	0.385921086050867	8.31130396020644	9.46561208368468e-17	4.8399711101548e-16	"Uch-L5R"	"Q9VYQ3"	"CG1950"
"FBgn0030376"	1083.68032340529	6.06497144259916	0.184112074446639	32.9417364984227	5.55555963532089e-238	2.27437443005992e-235	"CG2750"	"M9PHE1"	"Dmel\CG2750"
"FBgn0030377"	229.688289481352	3.71346752250806	0.33281313555106	11.1578153799712	6.55833689457093e-29	5.46140771187662e-28	"CG1924"	"Q9I7S9"	"Dmel\CG1924"
"FBgn0030384"	210.613559554673	2.34001800171127	0.246638444931753	9.487644970997	2.36312588049762e-21	1.49578207228904e-20	"CG2577"	"Q9VYN5"	"Dmel\CG2577"
"FBgn0030389"	5.80856098738951	3.28640026076443	0.760618875143945	4.32069248891895	1.55540306725043e-05	3.66158789213043e-05	"CG15927"	"Q9VYN0"	"Dmel\CG15927"
"FBgn0030395"	30.458515631063	4.83107936195454	0.590037922969545	8.18774382778766	2.66168607660722e-16	1.33568438110803e-15	"Mks1"	"Q9VYM3"	"CG15730"
"FBgn0030420"	63.6188626242635	1.065293738289	0.241497144385995	4.41120635607308	1.02796291796591e-05	2.45823956885347e-05	"CG12717"	"Q9VYJ5"	"Dmel\CG12717"
"FBgn0030421"	32.6416505071875	0.867495447722933	0.268333362534727	3.2329019378299	0.00122539618378594	0.00233751735584359	"CG3812"	"Q9VYJ4"	"AGPAT1"
"FBgn0030425"	27.2358628906585	2.27420122252307	0.391060798206112	5.81546714207962	6.04647899599169e-09	1.9155233384456e-08	"CG3775"	"Q9VYJ1"	"BEST:GH06882"
"FBgn0030429"	739.871422242641	0.966487015318216	0.31849764000502	3.0345186083733	0.00240919892595626	0.00441709673061412	"CG4661"	"Q9VYI8"	"Dmel\CG4661"
"FBgn0030437"	3.72042019878017	2.43508640929233	0.835903146308686	2.91312028199149	0.00357836738673586	0.00640161552087183	"hec"	"Q9VYH9"	"CG4395"
"FBgn0030455"	131.87567162501	1.22554797426027	0.227549770744102	5.38584578772655	7.21047663667885e-08	2.09544673680081e-07	"CG4318"	"Q9VYG4"	"Dmel\CG4318"
"FBgn0030457"	304.925626801132	1.1538394829585	0.21617726420876	5.33746916995051	9.42529228896311e-08	2.70993168190373e-07	"CG12096"	"Q9VYG1"	"12096"
"FBgn0030466"	140.231760676676	3.81220454216922	0.24534078145727	15.5384054763565	1.90668630622734e-54	3.33302423034864e-53	"CG15744"	"Q7KV24"	"CT35992"
"FBgn0030478"	627.584688506366	1.31395351683478	0.089237514809676	14.7242280294017	4.50585607972337e-49	6.75931672668668e-48	"CG1640"	"Q7KV27"	"ALT"
"FBgn0030485"	194.95549681131	0.509479627085864	0.118845494101618	4.28690739129104	1.81177779208863e-05	4.23137135800456e-05	"CG1998"	"E1JJN0"	"Dmel\CG1998"
"FBgn0030486"	404.984498889362	2.65882280623868	0.335779337600578	7.91836336696051	2.40657200155008e-15	1.15557341171669e-14	"Set2"	"E1JJN9"	"CG1716"
"FBgn0030495"	10.6087295932363	2.553125869848	0.556269024973714	4.58973222528191	4.43814989307741e-06	1.09901581059601e-05	"CG11816"	"Q9VYC0"	"Dmel\CG11816"
"FBgn0030499"	31.4509002330031	1.10378454421636	0.339031339255679	3.25570062826537	0.00113112949308709	0.00216821729734568	"CG11178"	"Q9VYB2"	"Dmel\CG11178"
"FBgn0030504"	196.327135682466	1.52888175004382	0.331884641032247	4.60666617559826	4.09176089086822e-06	1.01641294707396e-05	"CG2691"	"Q9VYA7"	"Dmel\CG2691"
"FBgn0030506"	158.195291878418	2.64773302256424	0.297016497978219	8.91443081642691	4.90328350916088e-19	2.81700185671167e-18	"Lig4"	"Q9VYA5"	"CG12176"
"FBgn0030508"	27.4773979548663	2.62634543311738	0.346440568088015	7.58094078765667	3.43058151834093e-14	1.53933841342475e-13	"CG15760"	"M9PHR3"	"Dmel\CG15760"
"FBgn0030514"	211.485697037498	1.49549908640781	0.192604619820351	7.76460651776015	8.18990798130069e-15	3.81284380743533e-14	"CG9941"	"Q9VY98"	"A"
"FBgn0030525"	184.328218564379	1.98878149086986	0.215861437855542	9.21323192612471	3.16450311354285e-20	1.92064605518758e-19	"CG10996"	"Q9VY83"	"Dmel\CG10996"
"FBgn0030536"	917.361474607467	1.35630979261228	0.226523020685625	5.98751415422191	2.1307240583142e-09	7.00181745832871e-09	"CG11068"	"Q9VY68"	"Dmel\CG11068"
"FBgn0030555"	40.9181703148898	1.91684285898577	0.286463900875877	6.69139410978112	2.21054431688275e-11	8.2755215119643e-11	"Fbxl4"	"Q9VY46"	"CG1839"
"FBgn0030556"	294.334757601902	1.48511785531784	0.13283213724634	11.1804107507783	5.08540656000818e-29	4.26844541356242e-28	"mRNA-cap"	"Q9VY44"	"CG1810"
